HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Thu Sep 7 07:25:02 2017,22960,42742,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,42742,16327,23,101,2800,16350,22960,42567,0,0,0,5,134,22960,42742,16327,143,156,2800,16470,22960,42362,0,0,0,128,181,22960,42742,16327,93,108,2800,16420,22960,42443,0,0,0,76,146,22960,42742,16327,43,91,2800,16370,22960,42576,0,0,0,11,128,22960,42742,16327,103,125,2800,16430,22960,42518,0,0,0,99,152,
Thu Sep 7 07:29:02 2017,22960,42982,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,42982,16166,184,101,2800,16350,22960,42567,0,0,0,5,134,22960,42982,16166,34,133,2800,16200,22960,42823,0,0,0,5,164,22960,42982,16166,44,96,2800,16210,22960,42879,0,0,0,64,140,22960,42982,16166,46,74,2800,16120,22960,42952,0,0,0,41,111,22960,42982,16166,44,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:29:02 2017,22960,42982,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,42982,16166,184,101,2800,16350,22960,42567,0,0,0,5,134,22960,42982,16166,34,133,2800,16200,22960,42823,0,0,0,5,164,22960,42982,16166,44,96,2800,16210,22960,42879,0,0,0,64,140,22960,42982,16166,46,74,2800,16120,22960,42952,0,0,0,41,111,22960,42982,16166,44,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:33:03 2017,22960,43223,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43223,16033,97,105,2800,16130,22960,42991,0,0,0,93,128,22960,43223,16033,156,133,2800,16189,22960,42823,0,0,0,5,164,22960,43223,16033,167,96,2800,16200,22960,42879,0,0,0,64,140,22960,43223,16033,87,74,2800,16120,22960,42952,0,0,0,41,111,22960,43223,16033,177,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:33:03 2017,22960,43223,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43223,16033,97,105,2800,16130,22960,42991,0,0,0,93,128,22960,43223,16033,156,133,2800,16189,22960,42823,0,0,0,5,164,22960,43223,16033,167,96,2800,16200,22960,42879,0,0,0,64,140,22960,43223,16033,87,74,2800,16120,22960,42952,0,0,0,41,111,22960,43223,16033,177,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:33:03 2017,22960,43223,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43223,16033,97,105,2800,16130,22960,42991,0,0,0,93,128,22960,43223,16033,156,133,2800,16189,22960,42823,0,0,0,5,164,22960,43223,16033,167,96,2800,16200,22960,42879,0,0,0,64,140,22960,43223,16033,87,74,2800,16120,22960,42952,0,0,0,41,111,22960,43223,16033,177,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:33:03 2017,22960,43223,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43223,16033,97,105,2800,16130,22960,42991,0,0,0,93,128,22960,43223,16033,156,133,2800,16189,22960,42823,0,0,0,5,164,22960,43223,16033,167,96,2800,16200,22960,42879,0,0,0,64,140,22960,43223,16033,87,74,2800,16120,22960,42952,0,0,0,41,111,22960,43223,16033,177,119,2800,16210,22960,42832,0,0,0,87,146,
Thu Sep 7 07:41:05 2017,22960,43705,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43705,15823,34,87,2800,15789,22960,43462,0,0,0,0,117,22960,43705,15823,116,133,2800,15939,22960,43334,0,0,0,111,158,22960,43705,15823,187,89,2800,16010,22960,43289,0,0,0,58,128,22960,43705,15823,57,74,2800,15880,22960,43471,0,0,0,0,105,22960,43705,15823,23,94,2800,15800,22960,43593,0,0,0,64,123,
Thu Sep 7 07:41:05 2017,22960,43705,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43705,15823,34,87,2800,15789,22960,43462,0,0,0,0,117,22960,43705,15823,116,133,2800,15939,22960,43334,0,0,0,111,158,22960,43705,15823,187,89,2800,16010,22960,43289,0,0,0,58,128,22960,43705,15823,57,74,2800,15880,22960,43471,0,0,0,0,105,22960,43705,15823,23,94,2800,15800,22960,43593,0,0,0,64,123,
Thu Sep 7 07:45:05 2017,22960,43945,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43945,15638,49,86,2800,15589,22960,43863,0,0,0,70,99,22960,43945,15638,42,121,2800,15680,22960,43839,0,0,0,0,152,22960,43945,15638,101,80,2800,15739,22960,43721,0,0,0,5,111,22960,43945,15638,38,68,2800,15600,22960,43850,0,0,0,35,99,22960,43945,15638,151,94,2800,15789,22960,43593,0,0,0,64,123,
Thu Sep 7 07:45:05 2017,22960,43945,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,43945,15638,49,86,2800,15589,22960,43863,0,0,0,70,99,22960,43945,15638,42,121,2800,15680,22960,43839,0,0,0,0,152,22960,43945,15638,101,80,2800,15739,22960,43721,0,0,0,5,111,22960,43945,15638,38,68,2800,15600,22960,43850,0,0,0,35,99,22960,43945,15638,151,94,2800,15789,22960,43593,0,0,0,64,123,
Thu Sep 7 07:49:06 2017,22960,44186,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44186,15480,100,86,2800,15580,22960,43863,0,0,0,70,99,22960,44186,15480,20,105,2800,15460,22960,44102,0,0,0,0,128,22960,44186,15480,59,65,2800,15539,22960,44000,0,0,0,35,99,22960,44186,15480,120,68,2800,15600,22960,43850,0,0,0,35,99,22960,44186,15480,30,77,2800,15510,22960,43977,0,0,0,11,105,
Thu Sep 7 07:49:06 2017,22960,44186,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44186,15480,100,86,2800,15580,22960,43863,0,0,0,70,99,22960,44186,15480,20,105,2800,15460,22960,44102,0,0,0,0,128,22960,44186,15480,59,65,2800,15539,22960,44000,0,0,0,35,99,22960,44186,15480,120,68,2800,15600,22960,43850,0,0,0,35,99,22960,44186,15480,30,77,2800,15510,22960,43977,0,0,0,11,105,
Thu Sep 7 07:53:07 2017,22960,44427,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44427,15314,25,67,2900,15339,22960,44292,0,0,0,52,82,22960,44427,15314,116,105,2900,15430,22960,44102,0,0,0,0,128,22960,44427,15314,44,62,2900,15270,22960,44362,0,0,0,35,105,22960,44427,15314,46,47,2900,15360,22960,44232,0,0,0,11,76,22960,44427,15314,14,63,2900,15300,22960,44369,0,0,0,41,93,
Thu Sep 7 07:53:07 2017,22960,44427,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44427,15314,25,67,2900,15339,22960,44292,0,0,0,52,82,22960,44427,15314,116,105,2900,15430,22960,44102,0,0,0,0,128,22960,44427,15314,44,62,2900,15270,22960,44362,0,0,0,35,105,22960,44427,15314,46,47,2900,15360,22960,44232,0,0,0,11,76,22960,44427,15314,14,63,2900,15300,22960,44369,0,0,0,41,93,
Thu Sep 7 07:57:07 2017,22960,44667,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44667,15137,87,55,2900,15050,22960,44614,0,0,0,0,76,22960,44667,15137,7,103,2900,15130,22960,44484,0,0,0,70,123,22960,44667,15137,143,62,2900,15280,22960,44362,0,0,0,35,105,22960,44667,15137,67,64,2900,15070,22960,44622,0,0,0,5,99,22960,44667,15137,163,63,2900,15300,22960,44369,0,0,0,41,93,
Thu Sep 7 07:57:07 2017,22960,44667,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44667,15137,87,55,2900,15050,22960,44614,0,0,0,0,76,22960,44667,15137,7,103,2900,15130,22960,44484,0,0,0,70,123,22960,44667,15137,143,62,2900,15280,22960,44362,0,0,0,35,105,22960,44667,15137,67,64,2900,15070,22960,44622,0,0,0,5,99,22960,44667,15137,163,63,2900,15300,22960,44369,0,0,0,41,93,
Thu Sep 7 08:01:08 2017,22960,44908,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44908,14896,46,60,2900,14850,22960,44888,0,0,0,41,82,22960,44908,14896,157,99,2900,14739,22960,44871,0,0,0,11,117,22960,44908,14896,24,55,2900,14920,22960,44746,0,0,0,23,93,22960,44908,14896,143,64,2900,15039,22960,44622,0,0,0,5,99,22960,44908,14896,64,53,2900,14960,22960,44754,0,0,0,17,87,
Thu Sep 7 08:01:08 2017,22960,44908,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,44908,14896,46,60,2900,14850,22960,44888,0,0,0,41,82,22960,44908,14896,157,99,2900,14739,22960,44871,0,0,0,11,117,22960,44908,14896,24,55,2900,14920,22960,44746,0,0,0,23,93,22960,44908,14896,143,64,2900,15039,22960,44622,0,0,0,5,99,22960,44908,14896,64,53,2900,14960,22960,44754,0,0,0,17,87,
Thu Sep 7 08:05:09 2017,22960,45149,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45149,14683,117,60,2900,14800,22960,44888,0,0,0,41,82,22960,45149,14683,37,99,2900,14720,22960,44871,0,0,0,11,117,22960,45149,14683,53,47,2900,14630,22960,45129,0,0,0,5,87,22960,45149,14683,47,52,2900,14730,22960,44999,0,0,0,23,82,22960,45149,14683,77,50,2900,14760,22960,45013,0,0,0,0,82,
Thu Sep 7 08:05:09 2017,22960,45149,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45149,14683,117,60,2900,14800,22960,44888,0,0,0,41,82,22960,45149,14683,37,99,2900,14720,22960,44871,0,0,0,11,117,22960,45149,14683,53,47,2900,14630,22960,45129,0,0,0,5,87,22960,45149,14683,47,52,2900,14730,22960,44999,0,0,0,23,82,22960,45149,14683,77,50,2900,14760,22960,45013,0,0,0,0,82,
Thu Sep 7 08:05:09 2017,22960,45149,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45149,14683,117,60,2900,14800,22960,44888,0,0,0,41,82,22960,45149,14683,37,99,2900,14720,22960,44871,0,0,0,11,117,22960,45149,14683,53,47,2900,14630,22960,45129,0,0,0,5,87,22960,45149,14683,47,52,2900,14730,22960,44999,0,0,0,23,82,22960,45149,14683,77,50,2900,14760,22960,45013,0,0,0,0,82,
Thu Sep 7 08:05:09 2017,22960,45149,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45149,14683,117,60,2900,14800,22960,44888,0,0,0,41,82,22960,45149,14683,37,99,2900,14720,22960,44871,0,0,0,11,117,22960,45149,14683,53,47,2900,14630,22960,45129,0,0,0,5,87,22960,45149,14683,47,52,2900,14730,22960,44999,0,0,0,23,82,22960,45149,14683,77,50,2900,14760,22960,45013,0,0,0,0,82,
Thu Sep 7 08:13:10 2017,22960,45630,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45630,14320,160,47,2900,14480,22960,45253,0,0,0,29,70,22960,45630,14320,30,117,2900,14350,22960,45383,0,0,0,11,164,22960,45630,14320,60,32,2900,14260,22960,45513,0,0,0,5,76,22960,45630,14320,19,44,2900,14339,22960,45392,0,0,0,17,76,22960,45630,14320,160,55,2900,14480,22960,45261,0,0,0,29,93,
Thu Sep 7 08:13:10 2017,22960,45630,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45630,14320,160,47,2900,14480,22960,45253,0,0,0,29,70,22960,45630,14320,30,117,2900,14350,22960,45383,0,0,0,11,164,22960,45630,14320,60,32,2900,14260,22960,45513,0,0,0,5,76,22960,45630,14320,19,44,2900,14339,22960,45392,0,0,0,17,76,22960,45630,14320,160,55,2900,14480,22960,45261,0,0,0,29,93,
Thu Sep 7 08:17:11 2017,22960,45871,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45871,13955,145,61,2900,14100,22960,45638,0,0,0,17,82,22960,45871,13955,25,136,2900,13930,22960,45767,0,0,0,111,158,22960,45871,13955,125,56,2900,13830,22960,45777,0,0,0,23,87,22960,45871,13955,66,42,2900,13889,22960,45779,0,0,0,17,76,22960,45871,13955,134,73,2900,14089,22960,45648,0,0,0,41,99,
Thu Sep 7 08:17:11 2017,22960,45871,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,45871,13955,145,61,2900,14100,22960,45638,0,0,0,17,82,22960,45871,13955,25,136,2900,13930,22960,45767,0,0,0,111,158,22960,45871,13955,125,56,2900,13830,22960,45777,0,0,0,23,87,22960,45871,13955,66,42,2900,13889,22960,45779,0,0,0,17,76,22960,45871,13955,134,73,2900,14089,22960,45648,0,0,0,41,99,
Thu Sep 7 08:21:11 2017,22960,46111,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46111,13593,87,66,2900,13680,22960,45894,0,0,0,46,82,22960,46111,13593,33,138,2900,13560,22960,46021,0,0,0,111,164,22960,46111,13593,54,48,2900,13539,22960,46029,0,0,0,11,87,22960,46111,13593,123,57,2900,13470,22960,46031,0,0,0,29,93,22960,46111,13593,127,53,2900,13720,22960,45904,0,0,0,17,87,
Thu Sep 7 08:21:11 2017,22960,46111,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46111,13593,87,66,2900,13680,22960,45894,0,0,0,46,82,22960,46111,13593,33,138,2900,13560,22960,46021,0,0,0,111,164,22960,46111,13593,54,48,2900,13539,22960,46029,0,0,0,11,87,22960,46111,13593,123,57,2900,13470,22960,46031,0,0,0,29,93,22960,46111,13593,127,53,2900,13720,22960,45904,0,0,0,17,87,
Thu Sep 7 08:25:12 2017,22960,46352,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46352,13500,150,66,2900,13650,22960,45894,0,0,0,46,82,22960,46352,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,46352,13500,50,48,2900,13550,22960,46029,0,0,0,11,87,22960,46352,13500,40,57,2900,13460,22960,46031,0,0,0,29,93,22960,46352,13500,40,70,2900,13460,22960,46151,0,0,0,46,105,
Thu Sep 7 08:25:12 2017,22960,46352,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46352,13500,150,66,2900,13650,22960,45894,0,0,0,46,82,22960,46352,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,46352,13500,50,48,2900,13550,22960,46029,0,0,0,11,87,22960,46352,13500,40,57,2900,13460,22960,46031,0,0,0,29,93,22960,46352,13500,40,70,2900,13460,22960,46151,0,0,0,46,105,
Thu Sep 7 08:29:13 2017,22960,46593,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46593,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,46593,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,46593,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,46593,13500,50,57,2900,13450,22960,46031,0,0,0,29,93,22960,46593,13500,70,70,2900,13430,22960,46151,0,0,0,46,105,
Thu Sep 7 08:29:13 2017,22960,46593,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46593,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,46593,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,46593,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,46593,13500,50,57,2900,13450,22960,46031,0,0,0,29,93,22960,46593,13500,70,70,2900,13430,22960,46151,0,0,0,46,105,
Thu Sep 7 08:33:13 2017,22960,46833,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46833,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,46833,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,46833,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,46833,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,46833,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 08:33:13 2017,22960,46833,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,46833,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,46833,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,46833,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,46833,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,46833,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 08:37:14 2017,22960,47074,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47074,13500,20,211,2900,13520,22960,46535,0,0,0,158,263,22960,47074,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,47074,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,47074,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47074,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 08:37:14 2017,22960,47074,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47074,13500,20,211,2900,13520,22960,46535,0,0,0,158,263,22960,47074,13500,50,138,2900,13550,22960,46021,0,0,0,111,164,22960,47074,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,47074,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47074,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 08:41:14 2017,22960,47314,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47314,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,47314,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,47314,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47314,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47314,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:41:14 2017,22960,47314,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47314,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,47314,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,47314,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47314,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47314,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:45:15 2017,22960,47555,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47555,13500,11,211,2900,13489,22960,46535,0,0,0,158,263,22960,47555,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,47555,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47555,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47555,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:45:15 2017,22960,47555,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47555,13500,11,211,2900,13489,22960,46535,0,0,0,158,263,22960,47555,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,47555,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47555,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47555,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:49:16 2017,22960,47796,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47796,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,47796,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,47796,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47796,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47796,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:49:16 2017,22960,47796,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,47796,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,47796,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,47796,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,47796,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,47796,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:53:16 2017,22960,48036,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48036,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48036,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48036,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,48036,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48036,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:53:16 2017,22960,48036,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48036,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48036,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48036,13500,39,48,2900,13539,22960,46029,0,0,0,11,87,22960,48036,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48036,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:57:17 2017,22960,48277,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48277,13500,11,211,2900,13489,22960,46535,0,0,0,158,263,22960,48277,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48277,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48277,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48277,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 08:57:17 2017,22960,48277,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48277,13500,11,211,2900,13489,22960,46535,0,0,0,158,263,22960,48277,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48277,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48277,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48277,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:01:17 2017,22960,48517,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48517,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48517,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48517,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48517,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48517,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:01:17 2017,22960,48517,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48517,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48517,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48517,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48517,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48517,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:05:18 2017,22960,48758,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48758,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48758,13500,20,138,2900,13520,22960,46021,0,0,0,111,164,22960,48758,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48758,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48758,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:05:18 2017,22960,48758,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48758,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48758,13500,20,138,2900,13520,22960,46021,0,0,0,111,164,22960,48758,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48758,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,48758,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:09:18 2017,22960,48998,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48998,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48998,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48998,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48998,13500,80,57,2900,13420,22960,46031,0,0,0,29,93,22960,48998,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 09:09:18 2017,22960,48998,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,48998,13500,10,211,2900,13510,22960,46535,0,0,0,158,263,22960,48998,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,48998,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,48998,13500,80,57,2900,13420,22960,46031,0,0,0,29,93,22960,48998,13500,90,70,2900,13410,22960,46151,0,0,0,46,105,
Thu Sep 7 09:13:19 2017,22960,49239,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,49239,13500,0,211,2900,13500,22960,46535,0,0,0,158,263,22960,49239,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,49239,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,49239,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,49239,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:13:19 2017,22960,49239,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,49239,13500,0,211,2900,13500,22960,46535,0,0,0,158,263,22960,49239,13500,30,138,2900,13530,22960,46021,0,0,0,111,164,22960,49239,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,49239,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,49239,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
Thu Sep 7 09:17:19 2017,22960,49479,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,49479,13500,11,211,2900,13489,22960,46535,0,0,0,158,263,22960,49479,13500,39,138,2900,13539,22960,46021,0,0,0,111,164,22960,49479,13500,30,48,2900,13530,22960,46029,0,0,0,11,87,22960,49479,13500,70,57,2900,13430,22960,46031,0,0,0,29,93,22960,49479,13500,80,70,2900,13420,22960,46151,0,0,0,46,105,
